Timestamp,xAxis,yAxis,zAxis
1715609502.1023037,336,394,322
1715609502.1023037,349,391,310
1715609502.1033044,350,390,309
1715609502.1033044,342,395,322
1715609502.1063128,331,397,330
1715609502.1063128,329,396,333
1715609502.1073215,336,393,322
1715609502.1103232,348,390,311
1715609502.1113296,350,390,309
1715609502.1113296,342,394,321
1715609502.1113296,331,397,330
1715609502.1143286,328,396,333
1715609502.1153286,336,393,323
1715609502.1153286,348,390,310
1715609502.1153286,350,390,308
1715609502.1188543,343,394,320
1715609502.1188543,331,396,329
1715609502.1198547,328,397,332
1715609502.1198547,336,393,323
1715609502.1228547,348,390,311
1715609502.1238546,351,390,309
1715609502.1238546,343,394,320
1715609502.1273725,331,397,330
1715609502.1273725,328,396,333
1715609502.1273725,336,393,323
1715609502.1273725,348,390,311
1715609502.1313708,351,390,309
1715609502.1313708,343,394,320
1715609502.1313708,332,396,330
1715609502.1313708,328,396,333
1715609502.1353717,335,393,323
1715609502.1353717,347,390,311
1715609502.1353717,350,390,310
1715609502.1394546,343,394,320
1715609502.1394546,332,397,330
1715609502.1394546,328,397,333
1715609502.1394546,335,394,324
1715609502.143458,347,391,312
1715609502.143458,350,390,309
1715609502.144456,343,394,320
1715609502.144456,333,396,330
1715609502.1479676,328,396,333
1715609502.1479676,335,393,324
1715609502.1479676,346,391,312
1715609502.1479676,351,390,309
1715609502.1519718,344,394,319
1715609502.1519718,333,396,330
1715609502.1519718,328,396,333
1715609502.1554825,335,393,325
1715609502.156483,346,391,312
1715609502.156483,351,390,310
1715609502.156483,344,394,318
1715609502.1600049,334,396,330
1715609502.1600049,328,396,333
1715609502.1600049,336,394,326
1715609502.1610043,346,391,312
1715609502.1640043,351,391,309
1715609502.1640043,344,394,317
1715609502.1640043,334,396,329
1715609502.1675262,328,396,333
1715609502.1685216,334,394,326
1715609502.1685216,345,391,313
1715609502.1685216,350,390,311
1715609502.1725256,344,393,318
1715609502.1725256,334,396,329
1715609502.1725256,328,396,334
1715609502.1725256,334,394,326
1715609502.1765707,345,391,313
1715609502.1765707,351,390,310
1715609502.1765707,344,393,317
1715609502.1805847,335,396,329
1715609502.1805847,328,397,333
1715609502.1805847,334,394,326
1715609502.1805847,344,391,312
1715609502.1845844,351,391,309
1715609502.1845844,345,393,316
1715609502.1845844,335,396,329
1715609502.1845844,328,396,333
1715609502.1880941,333,394,326
1715609502.189094,344,391,313
1715609502.189094,351,391,310
1715609502.1901026,345,393,316
1715609502.1931007,335,396,328
1715609502.1931007,328,396,333
1715609502.1931007,333,394,327
1715609502.196612,344,391,313
1715609502.1976225,350,390,310
1715609502.1976225,345,393,315
1715609502.1976225,335,396,328
1715609502.2011423,328,397,332
1715609502.2021348,333,394,328
1715609502.2021348,343,392,314
1715609502.2021348,351,391,309
1715609502.205138,345,393,315
1715609502.205138,335,396,327
1715609502.205138,328,397,332
1715609502.20869,333,395,327
1715609502.209703,343,392,314
1715609502.209703,351,391,309
1715609502.209703,346,393,314
1715609502.2127175,336,396,327
1715609502.2137303,328,397,332
1715609502.2137303,332,394,327
1715609502.2137303,343,392,315
1715609502.2172656,351,391,310
1715609502.2172656,346,393,314
1715609502.2182493,337,396,328
1715609502.2212534,328,397,333
1715609502.2212534,332,395,328
1715609502.2212534,343,391,315
1715609502.2222579,351,390,310
1715609502.2252533,347,392,314
1715609502.2252533,337,396,327
1715609502.2262535,328,397,332
1715609502.2262535,332,395,329
1715609502.229765,342,392,316
1715609502.229765,351,390,310
1715609502.229765,347,392,313
1715609502.229765,337,395,327
1715609502.233764,328,396,333
1715609502.233764,332,395,329
1715609502.233764,342,392,316
1715609502.237306,351,390,310
1715609502.2382863,347,392,313
1715609502.2382863,338,396,327
1715609502.2382863,328,397,332
1715609502.2422907,331,395,329
1715609502.2422907,342,392,316
1715609502.2422907,351,392,311
1715609502.2422907,347,392,312
1715609502.2464113,338,395,327
1715609502.2464113,328,396,332
1715609502.2464113,331,395,330
1715609502.250308,341,392,317
1715609502.250308,350,390,310
1715609502.250308,348,391,312
1715609502.2513382,339,395,326
1715609502.254674,328,396,332
1715609502.254674,331,395,330
1715609502.254674,341,392,318
1715609502.254674,351,391,310
1715609502.258279,348,392,312
1715609502.258279,338,395,326
1715609502.258279,328,397,332
1715609502.2592907,330,396,330
1715609502.2628741,340,393,318
1715609502.2628741,350,392,310
1715609502.2628741,348,391,311
1715609502.2669435,339,395,326
1715609502.2669435,328,396,332
1715609502.2679603,330,395,330
1715609502.2679603,340,392,318
1715609502.2709727,350,391,310
1715609502.2709727,349,392,310
1715609502.2709727,339,395,326
1715609502.2709727,328,396,332
1715609502.2750678,330,395,331
1715609502.2750678,340,394,319
1715609502.27558,350,391,310
1715609502.2786746,349,391,310
1715609502.2786746,339,395,325
1715609502.2786746,329,397,332
1715609502.2796657,330,396,330
1715609502.2831123,340,393,319
1715609502.2831123,350,390,310
1715609502.2831123,349,392,310
1715609502.2831123,340,395,325
1715609502.2876496,329,396,331
1715609502.2876496,329,396,331
1715609502.2876496,339,393,320
1715609502.2907019,350,390,310
1715609502.2916486,349,390,310
1715609502.2916486,340,395,324
1715609502.2916486,329,396,331
1715609502.295648,330,396,331
1715609502.295648,339,393,320
1715609502.295648,350,390,310
1715609502.295648,350,390,310
1715609502.2989657,340,395,323
1715609502.3000097,329,397,331
1715609502.3000097,329,396,332
1715609502.3000097,338,393,320
1715609502.3037748,350,391,310
1715609502.3037748,349,390,310
1715609502.3037748,341,395,323
1715609502.3072572,329,396,330
1715609502.3072572,329,396,332
1715609502.3072572,338,393,320
1715609502.3072572,349,390,310
1715609502.3114827,350,391,310
1715609502.3114827,341,395,323
1715609502.3114827,330,397,331
1715609502.312425,329,396,332
1715609502.3154368,338,393,321
1715609502.3154368,350,391,310
1715609502.3164246,350,390,309
1715609502.319799,341,395,322
1715609502.319799,329,396,330
1715609502.319799,329,396,332
1715609502.319799,338,393,322
1715609502.3240867,349,390,311
1715609502.3240867,350,390,309
1715609502.3240867,342,394,322
1715609502.3240867,330,396,330
1715609502.3284698,328,396,332
1715609502.3284698,338,393,322
1715609502.3284698,349,390,310
1715609502.3320107,350,390,310
1715609502.3320107,342,394,322
1715609502.3320107,330,396,330
1715609502.3320107,329,397,333
1715609502.3365848,337,393,323
1715609502.336689,349,390,312
1715609502.336689,350,390,309
1715609502.336689,342,394,322
1715609502.3405943,331,396,330
1715609502.3405943,328,396,333
1715609502.3405943,337,394,324
1715609502.3405943,348,390,310
1715609502.3445985,350,390,309
1715609502.3445985,343,394,321
1715609502.3445985,331,396,330
1715609502.3486178,328,397,333
1715609502.3486178,336,393,323
1715609502.3486178,348,390,310
1715609502.3486178,351,390,309
1715609502.352933,343,394,320
1715609502.352933,331,396,329
1715609502.352933,328,397,334
1715609502.352933,336,393,324
1715609502.3570719,348,390,311
1715609502.3570719,351,390,309
1715609502.3570719,343,394,320
1715609502.3611743,331,396,330
1715609502.3611743,328,397,334
1715609502.3611743,335,394,323
1715609502.3622248,347,391,311
1715609502.3654537,351,390,309
1715609502.3654537,343,394,319
1715609502.3654537,331,396,329
1715609502.3654537,328,397,333
1715609502.3687363,335,394,324
1715609502.3697083,347,391,311
1715609502.3697083,351,390,309
1715609502.3697083,344,394,318
1715609502.3737102,332,396,329
1715609502.3737102,328,396,333
1715609502.3737102,335,394,324
1715609502.377547,347,391,311
1715609502.377547,351,390,309
1715609502.377547,344,394,320
1715609502.3784559,332,396,329
1715609502.3817499,328,397,334
1715609502.3817499,335,394,325
1715609502.3817499,348,391,311
1715609502.382847,351,391,309
1715609502.3858361,344,393,318
1715609502.3863513,332,396,329
1715609502.3863513,327,397,333
1715609502.3890116,334,394,325
1715609502.3900275,346,391,312
1715609502.3900275,351,390,309
1715609502.3900275,345,393,319
1715609502.3940213,333,396,329
1715609502.3940213,327,397,334
1715609502.3940213,334,394,325
1715609502.3940213,346,391,312
1715609502.3975666,351,391,309
1715609502.3975666,345,393,317
1715609502.3975666,333,396,329
1715609502.4020853,327,397,334
1715609502.4020853,334,394,326
1715609502.4020853,345,391,312
1715609502.4020853,351,390,309
1715609502.405098,345,393,318
1715609502.405098,334,396,329
1715609502.405098,327,397,335
1715609502.406788,334,393,322
1715609502.409625,349,392,315
1715609502.409625,346,391,314
1715609502.410639,337,395,322
1715609502.410639,335,395,323
1715609502.4136453,339,394,320
1715609502.4146373,342,392,320
1715609502.4146373,340,392,319
1715609502.417821,340,393,319
1715609502.417821,339,395,322
1715609502.4188106,338,394,322
1715609502.4188106,340,393,320
1715609502.421817,340,393,319
1715609502.4228108,340,394,320
1715609502.4228108,340,394,320
1715609502.4228108,338,394,321
1715609502.426534,339,395,322
1715609502.426534,340,394,321
1715609502.426534,339,393,320
1715609502.430581,340,393,320
1715609502.430581,340,394,320
1715609502.430581,340,394,321
1715609502.4315922,339,394,321
1715609502.4348695,340,393,321
1715609502.4348695,340,393,320
1715609502.4348695,340,393,320
1715609502.4348695,340,393,320
1715609502.4384573,339,394,321
1715609502.4384573,339,393,320
1715609502.439474,339,393,320
1715609502.4432578,339,393,320
1715609502.4432578,340,393,320
1715609502.4432578,339,394,320
1715609502.4432578,339,394,320
1715609502.4466245,339,394,320
1715609502.4466245,340,393,320
1715609502.4466245,340,393,320
1715609502.4466245,340,393,320
1715609502.4508352,339,394,322
1715609502.4508352,340,394,321
1715609502.4508352,340,393,321
1715609502.451829,340,393,320
1715609502.4548383,339,393,320
1715609502.4548383,340,394,320
1715609502.4548383,340,394,320
1715609502.4583726,339,394,320
1715609502.4593654,339,394,320
1715609502.4593654,339,395,321
1715609502.4593654,339,394,320
1715609502.463544,339,394,320
1715609502.463544,340,394,320
1715609502.463544,340,394,320
1715609502.463544,339,394,320
1715609502.4674351,340,394,320
1715609502.4674351,339,394,320
1715609502.4674351,340,394,319
1715609502.471385,340,394,320
1715609502.471385,340,394,320
1715609502.471385,340,394,320
1715609502.4723794,340,394,320
1715609502.4755254,340,393,320
1715609502.476427,339,393,320
1715609502.476427,339,393,320
1715609502.4769344,339,394,320
1715609502.4800582,340,394,320
1715609502.4800582,339,393,320
1715609502.4800582,340,393,320
1715609502.4809473,340,394,320
1715609502.48424,339,393,320
1715609502.4852498,340,394,321
1715609502.4852498,339,394,320
1715609502.4876654,340,394,320
1715609502.4876654,340,394,321
1715609502.4876654,340,393,320
1715609502.4886732,340,393,320
1715609502.4923682,339,393,320
1715609502.4923682,340,394,320
1715609502.4923682,340,394,321
1715609502.4923682,340,394,320
1715609502.4964466,340,393,320
1715609502.4964466,340,394,320
1715609502.4964466,339,394,320
1715609502.500422,340,393,320
1715609502.500422,339,394,321
1715609502.500422,340,394,320
1715609502.5014281,340,394,320
1715609502.5044155,339,394,320
1715609502.5044155,339,394,321
1715609502.5044155,340,394,320
1715609502.5044155,339,394,320
1715609502.5084393,339,393,320
1715609502.5084393,339,393,320
1715609502.5084393,339,394,320
1715609502.51292,339,394,320
1715609502.51292,339,393,320
1715609502.51292,339,393,320
1715609502.51292,340,394,320
1715609502.5167987,339,393,320
1715609502.5167987,339,394,320
1715609502.5167987,339,394,321
1715609502.5167987,339,394,321
1715609502.5206885,340,395,321
1715609502.5206885,339,394,321
1715609502.5206885,340,394,321
1715609502.5206885,340,394,321
1715609502.5246894,340,393,320
1715609502.5246894,340,393,320
1715609502.5246894,339,394,320
1715609502.5282385,339,394,320
1715609502.5292714,339,394,321
1715609502.5292714,339,394,320
1715609502.5292714,340,394,321
1715609502.5322404,339,393,320
1715609502.533241,339,393,320
1715609502.533241,339,394,320
1715609502.533241,339,394,320
1715609502.5367444,340,394,321
1715609502.5367444,340,394,320
1715609502.5377522,339,394,320
1715609502.5407512,340,394,320
1715609502.5407512,339,394,321
1715609502.5407512,340,394,320
1715609502.5417511,340,394,320
1715609502.544751,340,393,321
1715609502.544751,340,394,321
1715609502.544751,340,394,321
1715609502.544751,340,394,321
1715609502.5492659,340,393,321
1715609502.5492659,340,393,321
1715609502.5492659,340,393,320
1715609502.5532632,339,393,320
1715609502.5532632,339,393,320
1715609502.5532632,340,394,320
1715609502.5532632,339,394,321
1715609502.55677,339,394,321
1715609502.5577755,339,394,320
1715609502.5577755,339,394,320
1715609502.558777,340,394,320
1715609502.5617769,339,394,320
1715609502.5617769,339,394,320
1715609502.5617769,340,394,320
1715609502.5617769,340,394,321
1715609502.5647805,340,394,321
1715609502.56629,340,394,321
1715609502.56629,339,394,320
1715609502.5693045,340,394,320
1715609502.5693045,339,393,320
1715609502.5703013,339,394,320
1715609502.5703013,339,394,320
1715609502.5733013,339,393,320
1715609502.574302,339,393,321
1715609502.574302,339,393,320
1715609502.574302,339,394,320
1715609502.5783396,340,394,321
1715609502.5783396,339,394,321
1715609502.5783396,339,394,320
1715609502.5813525,339,394,320
1715609502.5823526,340,394,321
1715609502.5823526,340,394,321
1715609502.5823526,340,394,321
1715609502.5863383,340,394,321
1715609502.5863383,339,394,320
1715609502.5863383,339,394,320
1715609502.5863383,339,394,321
1715609502.5904107,339,394,321
1715609502.5904107,339,394,320
1715609502.5904107,339,394,320
1715609502.5904107,340,394,320
1715609502.5944095,339,394,320
1715609502.5944095,340,394,320
1715609502.5944095,339,394,320
1715609502.5984907,340,394,320
1715609502.5984907,339,394,320
1715609502.5984907,339,394,320
1715609502.5984907,339,394,320
1715609502.6014917,340,394,320
1715609502.6029983,339,394,320
1715609502.6029983,341,394,320
1715609502.6029983,339,393,320
1715609502.6065261,339,394,320
1715609502.6065261,339,393,320
1715609502.6065261,339,393,321
1715609502.6105325,339,393,321
1715609502.6105325,339,394,321
1715609502.6105325,339,394,321
1715609502.6115332,341,393,319
1715609502.6145327,340,393,321
1715609502.6145327,338,394,322
1715609502.615533,337,395,322
1715609502.615533,340,395,323
1715609502.6186433,341,392,319
1715609502.6186433,341,392,318
1715609502.6196427,341,394,320
1715609502.6226413,338,395,322
1715609502.6226413,337,395,324
1715609502.6226413,338,394,322
1715609502.623642,341,393,319
1715609502.6266422,342,392,319
1715609502.6266422,339,393,319
1715609502.627733,338,396,322
1715609502.627733,340,395,322
1715609502.6307333,339,392,321
1715609502.6317377,339,392,321
1715609502.6317377,340,394,320
1715609502.6317377,339,394,320
1715609502.6347327,339,394,321
1715609502.6357336,339,394,321
1715609502.6357336,340,393,320
1715609502.638771,339,393,320
1715609502.6397715,339,393,320
1715609502.6397715,339,394,320
1715609502.6397715,339,394,321
1715609502.6437738,339,394,320
1715609502.6437738,340,394,321
1715609502.6437738,339,394,321
1715609502.6437738,340,393,321
1715609502.6472836,339,393,321
1715609502.6472836,339,393,321
1715609502.6482847,339,393,321
1715609502.651338,340,393,321
1715609502.651338,340,393,321
1715609502.651338,340,393,321
1715609502.6523373,339,393,321
1715609502.6553366,339,393,321
1715609502.656338,339,393,321
1715609502.6568437,339,394,321
1715609502.6568437,339,394,320
1715609502.6598496,339,394,320
1715609502.6598496,339,394,321
1715609502.6598496,340,394,320
1715609502.663855,340,393,321
1715609502.663855,340,393,320
1715609502.663855,339,394,320
1715609502.663855,339,394,320
1715609502.6683645,340,394,320
1715609502.6683645,340,393,320
1715609502.6683645,340,393,320
1715609502.6683645,339,394,320
1715609502.6723752,339,393,321
1715609502.6723752,340,393,321
1715609502.6723752,340,393,320
1715609502.6733727,340,393,320
1715609502.6764321,339,393,320
1715609502.6764321,339,394,320
1715609502.6764321,339,394,320
1715609502.6804404,339,394,320
